Enlem,Boylam,Cluster
38.7311,38.2511,0
27.843,39.0293,0
39.1583,38.4081,0
39.0806,38.3896,0
39.1268,38.3833,0
39.1071,38.4101,0
39.1235,38.3926,0
39.1235,38.3926,0
39.1515,38.4036,2
39.131,38.374,0
27.9146,39.0178,2
38.7643,38.2045,2
38.7258,38.2383,2
38.7535,38.2585,2
38.8388,38.277,2
27.8621,38.996,2
39.193,38.373,2
39.2903,38.469,2
38.8103,38.3131,2
39.0923,38.3703,2
39.3163,38.483,2
38.7541,38.1923,2
38.753,38.276,0
38.8015,38.3626,0
38.7628,38.2706,2
39.2895,38.479,0
27.9616,38.9816,2
38.759,38.2368,0
38.8108,38.3328,0
27.85,39.0241,2
27.8403,39.07,2
38.702,38.2853,2
39.0368,38.3848,0
27.8723,38.9895,2
39.3008,38.4506,2
39.3396,38.4535,2
39.0635,38.3601,0
39.0183,38.426,0
39.1401,38.393,0
39.2,38.4791,2
38.6773,38.2663,2
39.1386,38.5285,2
39.2648,38.4146,2
27.8308,39.0205,2
38.7755,38.267,2
39.219,38.441,0
39.0676,38.3828,2
39.168,38.4946,2
39.203,38.4883,0
39.0495,38.397,2
39.0683,38.4015,2
39.2865,38.473,2
39.3018,38.4783,2
38.821,38.2603,2
39.3066,38.4971,2
39.0775,38.3375,2
27.8325,39.017,2
39.0533,38.3895,2
38.939,38.2953,2
38.812,38.2965,2
39.0996,38.391,2
39.3375,38.4561,2
27.8625,39.054,0
39.0631,38.3488,2
39.364,38.494,2
39.1463,38.4233,0
39.0995,38.3681,0
39.279,38.482,2
38.8798,38.3001,2
38.7353,38.2826,0
38.745,38.301,2
39.2613,38.4555,2
38.6816,38.449,2
38.6775,38.2631,2
39.152,38.4186,0
39.3131,38.5073,2
38.793,38.2583,2
38.6225,38.4388,2
39.0765,38.3658,2
39.158,38.392,2
39.0336,38.3461,2
38.87,38.1643,2
38.7166,38.2563,2
38.7088,38.2675,0
38.6881,38.2891,2
38.716,38.25,2
39.2413,38.4306,2
39.2488,38.4505,0
39.2556,38.456,2
38.742,38.306,2
39.2986,38.456,2
38.8491,38.3195,2
39.0805,38.3946,0
38.7588,38.2565,2
39.3115,38.488,2
38.7096,38.2676,0
38.945,38.3298,2
39.0316,38.3698,0
38.9496,38.3256,2
38.9596,38.3338,2
38.9596,38.3338,2
38.7103,38.2696,2
39.016,38.3363,0
39.0821,38.2476,2
38.8233,38.236,0
38.9175,38.4123,2
38.9261,38.3891,0
38.9261,38.3891,0
38.7958,38.2951,2
38.801,38.291,2
38.7958,38.2951,2
39.0681,38.356,2
39.1746,38.4026,0
39.2006,38.414,0
39.0735,38.3718,0
39.063,38.3593,0
27.8466,39.0191,2
27.8641,39.0216,2
27.8263,39.05,2
27.8405,39.0331,2
27.2845,38.8596,2
27.8706,39.0406,2
27.9038,39.0228,2
27.8276,39.0343,2
27.86,38.9845,2
27.8098,39.0778,0
26.7558,37.6073,2
27.9036,39.0181,0
27.856,39.012,2
27.8631,39.0393,2
27.8208,39.0616,2
38.2086,40.1278,2
27.8355,39.0683,2
27.8818,38.9956,2
27.8496,39.0223,2
27.825,39.0785,2
27.8675,39.0045,2
36.6846,37.0685,2
27.8441,39.013,0
27.9451,38.9795,2
33.279,40.1265,2
27.8361,39.0821,0
27.8443,39.0153,0
27.816,39.0866,2
27.8688,38.9988,2
33.2616,40.1293,2
33.261,40.1158,0
33.2588,40.1335,0
27.8533,39.0405,0
27.8193,39.0163,2
27.8601,39.0513,2
27.8658,39.039,0
27.8388,39.0196,2
27.8271,39.0885,2
27.8456,39.0621,2
27.8211,39.0778,2
27.8481,39.025,0
27.8511,39.0715,0
27.855,39.0058,2
27.82,39.053,2
27.846,39.0475,0
27.855,39.0273,2
27.8638,39.0513,0
27.8325,39.0655,0
27.8255,39.0495,2
27.8615,39.051,0
27.8646,39.0641,0
27.8638,38.9896,2
27.8626,39.0131,2
27.8921,39.0458,0
27.821,39.0763,0
27.821,39.0763,0
27.8565,39.0666,2
27.8788,39.0083,2
27.8371,39.0668,0
27.8733,38.9713,2
27.8523,39.0723,0
27.8443,39.0488,0
27.9235,37.8611,0
27.2818,38.8658,0
27.2983,38.8635,2
27.287,38.8645,2
42.1761,41.6533,2
37.677,39.5301,0
25.5243,34.1875,2
43.9678,41.0395,0
29.7415,37.8006,2
38.0921,38.0636,2
27.124,39.579,2
43.2223,36.0516,2
27.6778,35.2173,2
43.0381,37.9955,2
40.9033,39.3138,1
30.5743,37.0686,1
28.2086,40.8646,0
27.3931,40.6886,1
39.6101,38.535,1
27.21,36.7008,1
29.6128,37.8541,0
28.1736,35.784,1
40.4368,38.2031,1
33.2776,40.1191,0
27.4508,38.5908,1
26.457,37.9433,0
25.3063,34.5575,1
24.959,34.686,1
27.779,40.0158,1
25.315,34.946,1
25.6558,34.5553,1
40.0385,38.7518,2
27.847,39.0458,2
29.6208,37.8395,2
27.8443,39.0581,2
42.1726,40.323,0
32.185,35.7365,0
39.0081,38.397,2
28.5835,36.674,2
38.9906,38.3896,2
38.9956,38.3811,2
39.0333,38.358,0
39.0158,38.3898,0
26.2665,34.4143,2
27.9248,39.4473,2
27.9151,39.4561,0
44.3565,38.3966,2
27.5215,40.773,2
29.27,35.2613,2
40.0195,39.4648,0
38.9893,36.8971,2
29.6356,37.8335,2
38.098,38.7061,1
27.6101,38.5951,1
43.5221,35.8471,1
32.6198,36.0763,1
26.7731,35.2143,1
25.7311,39.4318,1
36.3225,37.2296,1
26.982,37.9923,0
29.2951,35.5745,1
40.6656,39.7853,1
24.8576,35.159,1
44.9386,37.0833,1
39.6485,38.5275,1
26.0941,34.6608,1
25.7035,34.8161,1
27.6873,35.357,1
27.5333,35.3256,1
27.9233,39.4465,0
27.924,39.4298,1
26.7983,35.3641,0
27.9005,39.4411,0
27.9103,39.4435,0
27.9336,39.443,0
28.474,35.7015,0
28.7945,39.4913,1
31.0968,35.5631,0
25.6536,39.6861,1
31.517,40.7748,1
26.219,35.363,1
42.779,39.6233,1
42.4673,40.7381,1
33.497,34.7666,1
30.9766,35.8681,1
32.0496,34.6655,1
27.1646,35.386,1
25.5003,35.7246,1
25.1438,35.1385,1
25.5191,35.8858,1
29.6086,37.8315,0
30.3541,36.0768,2
28.0093,36.6818,2
42.2033,40.3255,0
42.1895,40.3106,0
42.1895,40.3106,0
26.4148,34.8548,2
26.0288,34.829,2
44.3056,38.4298,2
28.1736,36.9136,2
28.7091,36.443,2
29.621,37.834,2
27.7106,39.2893,2
29.6411,37.843,0
27.1173,37.7353,2
35.6265,37.6183,2
27.6766,39.289,2
35.6468,37.6265,0
30.6143,35.9305,2
43.5626,38.9116,2
44.4508,38.4335,0
25.434,35.1598,2
28.9355,40.6123,2
44.511,38.499,2
28.2721,39.3836,2
28.2821,39.3816,0
26.72,38.4046,2
26.981,36.482,2
27.2588,35.804,2
44.566,38.4658,2
26.9638,37.9726,2
44.384,38.442,1
39.6623,39.8776,1
44.52,38.5041,0
44.5306,38.4993,0
44.5158,38.5,0
29.0436,40.1845,1
33.8658,39.2296,1
28.6761,36.4776,1
29.9871,36.786,0
27.213,35.41,1
28.7063,36.4416,1
38.9713,36.861,1
45.336,38.4658,0
35.5635,37.7453,1
26.318,38.2571,1
31.48,36.2091,1
32.9523,39.7923,1
28.6223,39.6261,1
27.5376,35.6403,1
35.897,36.0806,1
27.7561,35.2625,0
26.285,38.2393,1
45.2083,36.4751,0
38.5645,37.655,1
31.6035,35.6431,1
35.8753,37.4903,1
28.5448,37.02,1
28.5988,37.0166,1
28.5708,37.0328,1
26.068,38.9781,1
29.6105,37.8491,1
38.9301,38.3466,0
28.7001,36.4621,1
32.9688,40.7216,1
28.6746,36.4306,0
35.9003,39.07,2
28.6775,36.4435,2
31.3505,36.6013,0
29.6191,36.0196,2
42.9771,38.052,2
27.4071,40.721,2
25.368,35.796,0
32.9738,40.7123,2
28.2048,40.8801,2
28.6881,36.4741,2
27.075,35.4281,2
28.701,36.4691,2
28.7025,36.4481,2
28.7295,36.4483,2
28.7003,36.46,0
32.198,41.1273,2
29.0225,39.1395,2
28.034,36.6591,2
27.349,36.755,2
29.4238,35.8123,2
25.7266,39.4341,2
25.8813,34.688,2
43.6836,38.9521,0
27.995,40.7943,2
33.5146,34.5555,0
29.2485,40.6878,1
27.0031,38.8506,1
28.054,36.1,0
27.239,40.277,1
27.8306,36.5731,0
26.1495,40.4483,0
27.6663,39.6566,2
28.249,40.8721,0
28.2843,40.854,2
28.1906,40.8681,2
25.8138,39.4626,0
28.2643,40.8473,0
28.2148,40.854,0
28.1541,40.8745,2
28.1991,40.797,2
29.0273,40.6626,2
28.2726,40.8416,0
28.2425,40.8583,2
28.2715,40.8383,2
28.214,40.8818,0
26.4236,35.8265,2
28.2576,40.8456,2
32.327,35.49,2
28.6281,36.5425,2
26.088,34.521,0
28.191,40.8651,2
35.52,40.5576,2
29.5208,36.175,2
28.1135,35.7645,0
28.188,40.8618,2
26.3698,34.6226,0
28.1858,40.8651,2
24.9965,40.0268,2
32.9878,40.7025,2
27.0815,36.0096,0
26.7736,38.0673,2
25.556,41.4815,2
43.3655,36.2478,0
26.3455,38.1895,2
43.436,38.741,1
26.7351,38.203,2
35.8563,36.1775,1
26.3695,38.2065,1
29.6438,37.7886,1
24.782,35.873,1
28.7323,36.5321,1
32.9818,40.732,0
32.9815,40.7415,0
32.9851,40.7285,0
44.3491,38.984,0
27.6371,34.917,0
37.7875,38.1248,1
26.4296,39.6105,1
32.964,40.7316,0
33.0038,40.756,1
32.9595,40.7336,1
32.9645,40.717,1
32.9675,40.73,0
44.5345,39.7018,1
28.691,39.831,1
43.6353,37.747,1
35.3666,40.6258,0
29.6826,37.8275,1
43.808,41.0543,1
43.8701,41.0471,1
43.7306,41.1108,1
43.8046,41.0973,1
43.7831,41.0498,0
43.8863,41.0181,0
25.5111,39.3588,1
27.6791,35.7205,0
45.392,34.431,1
44.4511,38.5268,1
44.3053,38.5686,1
44.2438,38.5275,0
26.8571,38.0313,1
42.6381,38.7175,1
30.7153,37.142,1
31.668,35.989,0
27.8636,35.1813,1
26.663,35.096,0
26.1923,38.88,0
27.975,35.0753,0
27.758,35.0728,1
27.8746,35.0271,0
27.6166,34.4513,1
26.56,38.719,0
26.406,39.6068,1
26.5438,38.7133,1
26.4671,38.7293,0
26.696,35.3093,0
30.3838,36.0933,1
30.3713,36.0831,1
40.1853,39.1418,0
28.733,36.4616,0
25.953,39.3033,1
39.023,38.7765,0
26.7851,37.5591,2
26.8036,37.6076,2
27.7031,36.8005,0
26.7858,37.5566,2
26.7901,37.5363,0
26.8041,37.5363,2
26.805,37.5405,0
27.2583,36.938,2
35.56,36.386,0
43.3031,38.4825,2
29.578,37.8341,2
31.9606,37.1056,2
27.465,35.8696,2
27.074,36.927,2
27.6826,35.7506,0
27.649,35.8433,0
28.386,36.1335,2
27.615,35.7948,0
29.5918,37.839,2
27.3468,35.7388,0
41.7841,39.8413,0
27.6266,35.7115,2
27.6675,35.8936,0
28.01,36.1425,2
29.663,37.7768,2
27.6756,36.2468,2
29.5625,37.8263,2
32.7683,40.022,2
42.8413,39.9795,2
43.5015,38.914,2
41.8531,40.0091,2
27.643,36.1606,2
44.8676,37.0196,2
27.109,40.3183,2
27.6496,36.1933,2
25.3485,39.7995,2
40.0163,39.3676,0
29.6175,37.869,2
27.4008,40.7546,2
32.7068,40.1486,2
31.282,36.248,2
31.2746,36.2676,0
29.7046,37.8293,0
33.0473,39.8773,2
39.0408,38.8793,2
38.1138,38.7185,1
28.1768,36.9086,2
40.8001,38.3066,1
38.1568,38.7268,1
38.1561,38.7253,1
43.738,37.7416,1
27.9165,35.1935,2
29.6753,37.812,0
27.864,35.1316,0
25.9568,39.4841,1
25.9808,39.4788,1
40.8303,38.3153,0
40.8221,38.3088,1
25.833,35.986,0
36.2226,37.107,1
27.8441,35.1178,0
27.86,35.208,1
27.844,35.1476,0
25.6081,34.9665,0
29.7223,37.8265,1
40.081,38.8806,1
37.3636,38.2553,1
29.7098,37.829,1
26.6245,41.8421,1
27.6215,35.9901,1
29.6498,37.814,1
27.6186,36.052,0
26.991,34.963,0
29.6925,37.8423,1
29.7333,37.8195,1
26.8411,37.9838,1
29.735,37.839,1
29.6793,37.8288,1
29.7083,37.8263,1
29.6005,37.869,1
29.6003,37.8906,1
29.716,37.844,1
29.6555,37.821,0
29.6951,37.8071,1
29.7011,37.8378,1
29.7051,37.8355,1
29.691,37.8328,1
29.584,37.851,0
29.614,37.828,0
26.825,38.0096,1
26.8768,38.0086,1
26.8701,37.9965,1
27.2095,38.1541,1
26.9535,37.972,0
27.8926,35.1788,0
30.8823,35.7271,1
27.7178,39.2781,1
27.6488,39.2968,1
26.0316,38.8771,1
27.7511,35.0815,1
27.704,35.1255,0
27.9315,35.1955,0
27.167,38.472,1
27.4785,35.1156,0
27.661,34.686,0
39.5465,38.5488,1
27.599,35.133,1
27.659,34.891,0
31.7941,36.2195,1
27.2351,39.8165,0
41.439,39.682,0
25.242,35.468,0
26.2298,38.8518,2
39.169,40.928,2
30.4028,35.9126,0
25.8225,39.4726,2
44.757,37.021,2
25.0598,38.8706,2
40.8433,38.3398,2
43.0633,42.4588,2
36.0103,37.2368,0
24.7255,34.7391,2
29.831,37.298,2
27.3171,36.9031,2
36.0071,36.2795,2
29.8223,37.3333,2
29.832,37.329,2
36.4696,37.299,2
29.8211,37.3298,2
29.847,37.3098,2
29.8285,37.33,2
37.4053,37.6928,0
35.6291,36.4413,2
28.072,40.3955,2
41.7748,40.4246,0
31.0845,36.1493,0
43.646,38.9631,2
43.6073,38.9668,2
32.8343,40.593,2
27.0981,36.393,2
42.0225,36.5671,2
41.7536,40.4405,0
35.9823,37.474,1
41.7896,40.4308,0
32.0891,35.6778,1
28.903,36.9605,1
28.9848,40.5913,1
26.0555,38.9555,1
29.0968,36.52,0
43.3895,36.8296,0
27.6383,36.1318,1
28.6708,37.1203,1
27.7671,40.3563,1
44.1301,38.3541,1
34.1718,40.4413,1
34.1558,40.4478,1
27.8163,35.2833,0
42.815,38.2443,0
27.9353,40.8196,2
27.3155,37.866,2
38.6421,39.5406,0
26.4768,39.6758,0
29.266,37.8238,2
29.056,40.74,2
36.2851,37.3866,1
27.4526,40.6958,1
33.397,40.2585,1
27.5978,39.164,1
27.9726,41.4236,1
25.5315,39.2368,1
27.7145,39.2875,0
39.3398,38.4883,1
28.228,36.813,1
30.7611,40.745,0
33.4058,40.2663,1
33.3985,40.2476,1
27.6573,36.9386,0
39.8678,39.2778,2
39.8848,39.2716,0
27.661,36.8991,2
27.6741,36.9453,0
35.654,40.602,2
28.0456,37.2823,0
28.0788,37.2908,2
27.0883,40.5216,0
29.1623,37.8813,2
29.4211,37.3916,2
27.5811,37.8518,2
32.5718,41.715,2
38.694,39.6256,0
27.3868,40.736,0
27.5833,39.1491,0
30.1488,39.1061,2
39.1143,38.4075,2
27.386,36.8853,0
27.6158,36.8955,0
41.9461,38.8655,2
41.96,38.395,1
27.8986,39.3191,0
42.282,39.7495,1
28.5313,37.1171,1
29.6883,35.8256,1
26.5101,39.0851,2
26.2896,39.3836,2
26.356,39.4226,0
26.3175,39.398,0
38.1563,38.7596,2
27.6585,35.2785,0
26.9085,38.6686,2
27.6508,36.9021,2
39.2911,38.4606,0
28.6813,37.1218,0
28.7018,37.1346,2
38.1545,38.7716,2
38.1675,38.7308,2
27.3725,36.9763,2
38.151,38.7968,2
38.1568,38.7308,2
39.2138,38.4416,0
28.7225,36.4425,0
38.1516,38.7493,2
38.16,38.7686,0
39.2555,38.4426,1
33.0541,40.5375,2
27.5218,37.7336,0
36.0958,36.6415,0
39.107,38.3971,1
38.5536,38.187,1
40.4628,39.4238,1
30.0655,35.3673,0
38.1586,38.772,0
39.082,38.387,0
38.1538,38.7561,1
31.1536,37.1816,1
29.3268,37.4671,1
36.067,37.518,1
39.1448,38.4043,1
31.1383,38.6005,1
39.0965,38.4165,1
39.1205,38.3865,0
29.3365,37.4646,0
32.5586,39.8173,1
31.1285,38.606,1
29.3715,37.4786,1
38.5968,37.4511,1
29.3573,37.4785,0
29.3721,37.5031,0
29.3938,37.4725,0
32.114,40.8498,2
29.4406,37.3725,2
29.376,37.4363,2
29.3763,37.4626,2
38.156,38.7928,2
35.4841,40.6881,2
38.1505,38.7818,0
38.1576,38.7618,2
29.4225,37.3858,2
32.579,34.7048,2
29.4123,37.4505,0
29.4386,37.4486,2
38.1451,38.784,2
38.1425,38.7725,0
29.4098,37.3935,2
29.4136,37.3941,2
38.1956,38.7575,2
29.426,37.3861,2
38.1641,38.7543,2
29.4008,37.45,0
38.1611,38.7505,0
29.3916,37.4851,2
38.1668,38.769,0
29.4183,37.4573,2
29.407,37.3915,2
29.4063,37.3801,0
29.3685,37.465,0
29.368,37.478,2
29.4263,37.3865,2
38.1611,38.7653,0
38.1506,38.7513,0
38.1601,38.7651,2
38.1698,38.7601,2
29.387,37.4631,2
29.4111,37.4448,2
29.4465,37.3906,0
29.4208,37.4046,0
29.4383,37.3875,0
29.4311,37.4003,2
29.3828,37.4611,2
29.3793,37.4523,2
29.4018,37.4206,0
29.3948,37.4156,2
29.42,37.4206,2
29.3913,37.4398,2
29.4051,37.3956,0
29.4036,37.4328,0
29.4016,37.4293,0
29.4286,37.4415,2
29.4065,37.4313,2
29.397,37.4655,0
29.4395,37.4381,0
29.4335,37.4401,0
29.4268,37.4246,0
25.7753,39.7383,2
25.6701,39.7118,2
35.32,40.8193,0
27.5603,37.8461,2
25.7298,38.8135,2
30.28,36.4363,2
28.6976,37.1513,0
25.6971,39.7261,2
25.6515,39.7341,2
25.6626,39.7253,2
25.671,39.7245,0
43.6813,39.0353,1
26.0083,38.798,2
39.9776,38.7443,2
26.4365,39.6138,2
26.4375,39.6125,0
37.3971,37.7048,1
25.994,38.843,0
28.722,37.885,0
26.8453,37.2575,1
27.5898,36.9323,1
28.8201,36.5515,1
31.156,35.5851,0
36.1191,36.9725,1
32.8533,35.3876,0
28.4505,40.457,0
42.063,41.6968,1
26.432,38.8888,1
26.4335,39.6135,1
37.3453,40.3673,1
26.4375,39.6091,0
26.966,37.6618,0
25.913,38.7741,0
28.8325,39.5596,2
39.6175,38.5858,2
26.4453,39.5453,2
44.2321,38.5108,0
42.5465,40.5471,2
27.168,40.371,0
27.1556,40.3711,2
38.5061,37.6005,2
27.1478,40.3603,2
38.8005,38.3005,0
25.3328,38.4848,0
28.3635,37.2215,2
29.3298,35.6366,0
26.4466,39.6178,2
26.4261,39.6011,0
38.4748,37.6173,2
35.929,36.2295,0
28.9856,40.3746,2
27.1103,40.3645,2
27.1446,40.3783,2
27.1568,40.3741,2
27.1253,40.3521,0
27.153,40.3756,2
27.153,40.378,0
44.2713,38.573,0
33.0143,40.5555,2
27.2783,38.8863,2
27.4111,36.1935,2
38.7543,38.2901,2
27.9013,40.7778,0
33.0093,40.5821,1
33.0235,40.5643,0
33.0066,40.5536,1
33.0075,40.5541,0
25.5351,40.7826,1
28.8265,36.516,0
40.442,39.1488,1
26.5331,38.7296,1
38.1613,38.7553,0
41.8083,39.8353,1
40.4391,39.133,0
27.878,40.8205,1
30.1061,36.6115,0
38.1631,38.748,1
38.1456,38.7446,1
38.1506,38.7615,0
39.7205,39.6131,1
38.6346,39.5353,1
27.3435,36.9513,1
35.8176,37.2716,0
26.1996,39.4415,2
36.1625,38.1603,0
28.7218,36.5095,0
27.0886,38.5591,0
27.7581,39.0191,0
36.1071,36.7043,2
27.0743,38.5653,0
28.0576,35.9788,0
29.2316,39.2631,2
28.7103,36.4406,2
35.7648,38.9658,2
28.6238,36.4141,2
27.9853,36.7891,0
28.1908,35.5435,0
28.7181,36.4233,0
25.6746,39.7726,1
28.8505,40.2478,0
37.4836,37.015,1
30.8553,37.9245,1
31.8656,35.8375,1
26.596,38.4073,1
32.7076,38.4611,1
39.6358,38.5886,1
42.3741,35.986,0
30.088,37.6081,1
28.3578,40.4233,0
36.1825,38.1673,0
38.4656,37.612,1
40.2745,39.085,1
35.6608,37.5108,1
35.6501,37.5068,0
26.1823,39.518,1
30.7143,35.8375,0
39.6445,38.602,0
40.4995,39.4006,0
35.8631,37.4191,2
26.0951,40.3976,0
43.136,38.6298,2
26.1985,39.5248,0
31.214,36.1645,2
38.6163,39.5668,0
38.6271,39.5588,0
28.9716,40.5938,0
41.0193,40.2558,1
28.548,37.2235,1
26.0141,37.8128,1
29.0536,40.1698,1
33.0751,35.295,0
26.1676,39.5166,0
38.1026,38.7195,1
28.9876,40.3635,0
32.2193,36.0016,1
27.8361,40.6595,1
44.2233,37.4843,0
39.795,38.0361,1
26.0721,39.5566,1
28.7071,36.4143,1
26.9448,40.6468,1
36.1701,37.298,1
26.8771,38.3145,1
28.6835,36.4243,1
33.2175,35.2881,0
28.9491,40.59,2
28.6661,36.5281,0
28.9703,40.5953,2
28.9696,40.5998,0
33.6385,38.675,2
28.9493,40.6025,0
28.7186,36.4411,2
25.877,36.7565,0
27.0108,40.2013,2
28.3851,35.83,0
30.2756,37.0045,2
42.4641,37.2593,0
30.3901,35.9621,2
42.6946,40.1263,2
43.863,38.7521,1
27.8835,36.5265,1
37.4025,37.6973,1
37.4173,37.6961,1
31.002,40.7843,1
28.718,36.4468,1
28.026,36.9991,1
26.31,40.42,1
26.3211,40.4063,1
26.3211,40.4071,1
31.6711,39.0605,1
41.0585,40.2735,0
36.1748,38.369,1
41.5023,38.8885,1
31.6763,39.0355,1
31.6736,39.0498,1
31.681,39.0358,1
43.03,38.4626,0
27.6035,36.874,1
27.5623,36.8603,1
27.5893,36.858,1
26.5481,38.7838,1
26.538,38.7715,0
26.5355,38.7825,1
37.4015,37.6861,1
28.7691,37.1158,1
33.0928,39.7976,1
43.2726,40.8711,1
41.8926,39.1431,1
28.7421,37.112,0
28.687,36.474,0
28.7513,36.365,2
29.298,36.3165,2
27.606,36.9231,2
28.6946,36.402,2
28.6861,36.3975,0
28.6886,36.4288,0
28.218,35.8825,2
26.8181,38.2021,2
26.8416,38.2023,2
26.844,38.1855,0
26.8388,38.1861,0
26.8615,38.2,2
26.3971,38.6953,2
31.2291,36.0875,0
26.8091,38.1701,2
26.8051,38.1888,2
26.832,38.1946,2
29.6763,39.0358,2
36.3643,37.3736,2
35.197,40.7225,0
42.7146,39.269,0
39.1428,39.9356,1
27.5953,36.891,0
35.8953,40.8843,1
38.4066,39.6301,1
35.852,37.4341,0
35.8708,37.4301,0
35.8681,37.4326,1
35.8616,37.4318,1
35.8433,37.4228,1
28.542,37.1573,1
38.0901,39.6416,0
26.6591,38.6911,1
36.0991,37.0211,1
31.7685,36.05,0
34.042,35.2738,1
26.5738,38.6796,1
41.2583,39.1726,1
37.4016,37.6878,0
34.6676,36.1468,2
26.6696,36.736,2
30.4376,37.2003,0
29.0716,37.9551,2
29.7486,37.8088,2
43.0825,38.5618,0
38.9538,38.1818,2
28.7228,36.4436,2
28.6873,36.4256,2
28.7221,36.4383,2
26.4095,38.8246,2
27.7431,36.9691,2
27.7496,36.9591,2
43.159,38.7248,1
26.9321,38.056,2
43.175,38.7125,0
31.2455,36.2466,1
27.7958,36.947,1
26.9695,37.668,1
28.7028,36.4088,0
27.7428,36.3893,1
35.847,35.952,1
28.6991,36.4171,0
31.2135,36.0535,0
28.7248,36.4731,1
27.7753,36.9708,1
28.7205,36.4165,0
27.5916,40.7903,1
27.7545,36.9553,1
30.6241,37.1958,0
28.7028,36.4445,1
27.7633,36.9653,0
28.4115,40.847,1
27.5405,36.896,1
30.234,36.689,1
29.463,37.8363,1
38.8105,38.2911,1
31.5163,35.5568,0
28.0361,36.8138,0
43.154,38.6081,2
27.6375,40.6061,2
28.402,35.9356,0
36.196,38.3735,2
29.5125,37.847,2
40.2996,39.0711,2
41.0148,42.1776,2
42.5183,39.8018,2
27.5811,36.9453,2
26.0065,39.5816,2
26.4441,38.8855,0
42.3558,39.2668,2
26.6815,38.5181,2
40.0871,40.885,2
36.3855,37.3773,0
26.4855,40.8435,2
26.4266,40.883,0
38.509,37.6346,1
27.3221,40.6305,0
25.9401,38.8578,1
31.3978,36.1686,0
31.3446,37.1988,1
26.6413,38.9688,1
28.091,35.9423,1
28.7225,36.4125,0
27.6511,36.8825,0
35.586,36.781,0
26.918,37.283,1
36.3113,37.4635,0
36.271,37.4566,1
41.5896,39.1465,2
36.0845,37.0201,0
27.3246,36.9418,2
26.9618,37.7948,2
38.4783,37.6008,2
27.3685,36.0103,2
26.7435,37.688,2
26.6698,37.6546,0
26.7136,37.6738,2
28.7436,36.4088,2
27.0935,38.738,2
28.7046,37.9328,2
39.513,40.0785,2
30.8313,35.9206,2
29.8353,37.562,0
27.61,36.9263,2
37.9525,38.7661,2
26.118,39.5475,2
44.1565,39.0375,0
40.8003,38.6181,2
35.491,40.6778,2
26.0971,39.5638,2
36.1925,38.3473,2
36.215,38.3533,0
43.5535,38.9008,1
38.2893,38.0768,1
26.5743,38.8448,1
27.0118,36.5913,0
31.4411,40.301,1
26.5783,38.8441,1
27.6695,36.907,1
30.4475,35.9651,1
27.6621,36.9088,1
27.6653,36.911,1
26.7278,38.1798,1
28.1495,35.7018,0
27.7473,35.5801,0
28.0163,35.8405,1
27.2111,40.1138,1
36.0041,37.2351,1
29.4443,39.1836,1
37.059,38.324,1
30.66,37.145,1
43.4131,38.7283,1
42.8438,39.1743,1
44.1763,39.3305,1
35.5121,36.7608,1
37.3968,37.6883,0
34.7213,40.8225,0
28.3248,37.186,1
27.2481,35.9466,1
42.5928,42.1821,0
27.9466,38.7381,2
26.4125,38.827,2
26.4095,38.8206,0
39.8633,38.6668,2
29.1095,36.4703,2
35.621,40.2291,2
25.2078,40.1688,2
28.3405,40.8151,2
39.1406,38.3788,2
44.3003,38.6235,0
25.859,38.9048,2
28.8656,39.4898,2
38.0843,38.7058,2
31.0323,40.7988,2
38.0843,38.703,0
34.9841,38.0925,2
43.5648,38.9288,2
26.1905,39.5226,2
30.3555,37.3118,0
43.5556,38.9413,0
24.9475,39.3458,0
30.477,39.8658,1
37.7518,39.133,1
29.1321,36.5266,0
28.1151,40.7693,1
27.5743,36.8686,0
32.6535,40.7723,0
30.9841,38.1648,1
44.2193,40.8501,0
27.8988,35.9,0
43.8898,41.0063,0
26.234,39.0058,1
33.9608,41.009,0
28.2896,36.5716,1
25.9898,39.5848,1
25.9951,39.584,0
25.9916,39.5781,0
26.0,39.5906,0
44.2361,38.6815,0
27.9185,38.713,2
42.392,38.2403,0
42.597,37.2758,2
31.954,37.6506,2
38.595,37.4565,0
31.9595,37.658,2
35.5288,40.7275,2
35.5213,40.7133,2
35.4803,40.7025,0
26.1831,39.5418,2
28.0686,40.7963,2
27.8023,40.1996,2
32.8318,40.6756,1
43.4551,38.819,1
26.4445,38.3825,0
35.391,40.644,1
31.2536,36.058,0
26.2598,39.5146,1
36.003,37.1236,1
28.009,36.6601,1
43.247,39.9073,0
26.2053,39.4103,0
27.146,40.3601,1
27.7873,38.7521,1
27.7638,38.7588,0
25.3295,39.4035,1
25.3591,39.484,1
26.9113,39.9665,1
26.0971,39.5593,1
26.908,39.987,1
31.6535,40.8483,0
31.654,40.84,0
26.8993,39.967,0
28.3801,35.9156,0
40.0371,39.9531,0
26.7973,38.8753,1
27.7813,38.7353,0
27.0463,38.1573,1
27.5366,36.8803,0
29.0085,39.1225,2
30.123,37.655,2
27.7995,38.7453,0
30.341,36.029,2
30.461,36.7476,2
43.9925,39.8778,2
27.5716,37.8475,2
27.7811,38.7591,2
29.3133,37.8166,0
39.5526,40.0595,2
27.8108,35.993,0
38.5011,37.5871,2
40.323,39.355,2
38.4828,37.5825,2
38.5155,37.5973,2
38.5171,37.6026,2
38.5036,37.5836,0
33.8685,34.8861,0
40.9181,40.2676,2
37.777,37.8565,2
