Enlem,Boylam,Cluster
38.5231,29.1685,0
38.5056,29.1656,0
39.842,41.7753,0
38.2506,38.821,0
36.1973,35.9796,0
37.1673,37.4688,0
39.6475,30.0885,0
39.9935,41.7228,0
39.7091,30.2393,0
41.119,43.8003,0
39.8808,41.7628,0
38.0811,27.2393,0
39.759,27.5623,0
40.4075,39.3175,0
37.0738,28.3503,0
41.942,33.6528,0
40.4748,34.2145,0
40.3981,26.1905,2
39.6271,38.6255,0
37.8403,27.0281,2
40.7965,31.3413,0
40.821,34.7881,0
40.8191,34.7555,0
41.2023,43.8795,0
37.8928,27.1048,2
38.3403,39.8281,0
41.1553,43.8166,0
38.9186,42.0281,0
39.0941,37.4208,0
37.4256,38.7771,0
41.4033,43.816,0
39.3433,40.9013,0
37.0403,28.158,0
37.9605,28.9893,0
41.113,43.736,0
38.4143,26.7651,2
37.692,26.0883,1
38.0165,27.0093,2
37.0561,35.7406,0
38.863,26.9528,2
38.0265,31.3903,0
37.8205,27.173,2
38.958,26.3978,1
38.083,38.3493,0
41.1653,43.7158,0
39.0086,30.1531,0
37.0233,28.262,2
37.8403,26.8918,1
41.0965,43.7065,0
38.8371,26.9371,2
41.184,43.799,0
40.0295,40.0198,0
39.341,40.75,0
37.3865,27.5431,0
38.9288,26.1035,1
38.0408,26.2441,1
38.921,26.116,1
39.3235,41.2041,0
38.3761,39.7688,0
37.8425,26.839,1
40.0205,28.879,0
37.925,37.9906,0
37.9311,37.993,0
41.1691,43.8343,0
39.3673,40.769,0
38.0176,30.2298,0
38.616,31.052,0
41.1875,43.8555,0
37.351,31.8415,0
39.0108,28.0425,0
39.0818,27.5093,0
40.0665,35.2428,0
37.5631,29.2218,0
36.4895,28.7731,2
41.1395,43.817,0
41.1981,43.9635,0
39.5596,41.1185,0
37.7863,29.6853,0
36.4896,27.2715,1
38.9256,31.3951,0
36.734,33.8178,0
41.0948,43.8056,0
37.298,31.2948,0
41.177,43.7803,0
38.903,43.5131,0
36.9736,28.528,0
36.9748,28.5371,0
41.06,43.7485,0
41.0633,43.8885,0
39.0263,27.5345,0
41.1825,43.769,0
38.9955,26.1583,1
36.216,27.0875,1
43.161,38.372,2
41.1906,43.8375,0
41.1836,43.7946,0
37.8735,38.277,0
38.9586,42.031,0
41.2026,43.7216,0
38.9781,42.0243,0
41.0761,43.8125,0
36.085,27.7945,2
37.921,26.9648,2
41.1485,44.0145,0
36.938,27.653,2
39.572,41.2998,0
41.1496,43.6846,0
40.421,35.2461,0
38.8363,41.8268,0
38.7445,41.8461,0
38.7676,43.2891,0
37.124,28.51,0
39.0685,28.5895,0
37.4475,32.707,0
38.602,30.355,0
36.985,28.511,0
39.152,37.2418,0
38.3046,38.3053,0
38.468,39.3423,0
38.7358,43.485,0
36.1336,27.6511,1
40.225,31.8651,0
38.5951,39.6206,0
37.7255,26.139,1
40.55,27.3343,2
36.331,27.0891,1
37.6413,27.4398,0
37.7673,27.4095,0
40.4461,44.9816,0
38.7085,43.239,0
37.7121,26.1805,1
39.0111,33.4716,0
37.9203,29.2373,0
38.4758,29.1501,0
38.4815,29.174,0
40.8076,31.6035,0
39.0855,42.1121,0
37.6326,25.9153,1
40.842,31.6363,0
38.6151,39.6931,0
38.8021,35.1968,0
41.4545,43.9333,0
38.3296,39.0563,0
37.6491,26.031,1
37.7793,29.7383,0
39.8695,31.9026,0
37.8871,27.0135,2
36.2508,26.9673,1
38.8685,43.6221,0
39.756,30.1646,0
38.3903,44.5105,0
38.459,39.2971,0
38.042,32.8455,0
40.8355,41.48,0
37.2471,32.1545,0
39.7945,29.0911,0
38.7513,43.7648,0
37.1156,37.1651,0
37.3386,26.8758,1
37.6583,36.4281,0
40.984,32.6925,0
38.9218,43.4906,0
37.8393,26.4433,1
39.5066,33.1068,0
35.6286,28.2758,2
40.398,44.821,0
40.6603,42.7796,0
35.6965,28.3045,2
38.4803,39.2878,0
36.2201,27.6643,1
39.0188,41.563,0
40.1863,31.7235,0
38.8828,43.5055,0
38.627,43.2131,0
38.2835,28.2706,0
38.305,38.7946,0
37.8145,26.441,1
36.3516,28.582,2
37.3943,29.0526,0
38.5748,39.641,0
38.4108,26.8303,2
37.0033,29.097,0
38.5843,39.6148,0
36.4356,28.8135,2
38.7498,43.2848,0
38.4931,34.1275,0
38.4108,29.1096,0
39.113,27.8748,0
37.8246,29.5708,0
39.9008,41.8668,0
39.5396,26.169,0
38.1181,38.0815,0
38.9016,43.5906,0
38.9296,41.9531,0
36.4743,27.1366,1
39.151,42.2695,0
39.2616,37.0805,0
40.7455,42.2175,0
38.5993,29.083,0
37.7365,27.528,0
37.7376,27.5313,0
37.768,29.2846,0
37.737,26.0441,1
37.7525,29.2816,0
38.8933,43.5036,0
38.6898,44.6778,0
37.1873,28.3018,0
37.9491,28.8453,0
37.9386,29.2416,0
36.5375,28.387,2
40.1043,40.9786,0
39.0705,28.9848,0
38.3391,39.1108,0
38.9046,43.5446,0
39.3538,38.8128,0
40.5228,35.467,0
37.1215,28.5335,0
37.4845,35.8423,0
37.4518,35.8895,0
38.28,38.8486,0
38.7828,31.1851,0
38.7763,31.1688,0
37.2635,30.5478,0
39.3571,40.6883,0
37.9513,26.9508,2
38.6706,33.8176,0
37.8511,26.91,1
38.4025,39.0385,0
37.3145,31.9075,0
36.333,36.389,0
37.7243,25.8311,1
41.9421,42.1996,0
38.912,43.5393,0
37.8008,26.9326,1
37.9038,34.0501,0
39.963,39.1015,0
37.1616,30.6843,0
38.4271,39.2126,0
39.3146,43.84,0
37.8723,26.7765,1
38.2288,38.8173,0
38.437,39.243,0
38.9196,43.4713,0
37.8893,26.9831,2
37.9216,29.1936,0
38.6081,44.6081,0
35.1,26.776,2
38.1906,27.1951,0
40.8416,40.652,0
40.7938,31.7213,0
37.8865,26.8691,1
37.891,26.9103,1
38.2031,38.6008,0
38.7751,31.1741,0
36.6733,27.1735,1
36.6848,27.1655,1
38.6318,30.789,0
36.5191,27.048,1
37.2116,36.7796,0
37.807,29.6736,0
35.924,30.1181,2
39.1276,42.4061,0
38.8948,31.4758,0
36.5285,27.142,1
36.5741,27.1751,2
37.4248,29.422,0
36.5618,30.9045,2
36.5706,27.2398,1
38.26,38.8551,0
37.721,26.1346,1
37.026,37.5698,0
37.689,26.0948,1
36.0456,27.8043,2
38.6398,44.1506,0
36.4148,28.6981,2
41.4058,43.8656,0
36.885,34.0521,0
38.5681,43.0465,0
38.3571,42.8778,0
38.8936,43.544,0
38.4098,26.6596,2
39.8686,43.1248,0
36.0991,29.5895,2
38.2765,38.8438,0
36.2903,31.2236,2
40.7396,27.6183,2
41.0998,35.6751,0
36.9571,27.9761,2
42.355,42.1308,0
38.2508,38.8098,0
38.759,31.1656,0
38.2395,38.8125,0
37.92,26.9483,2
37.5508,38.7951,0
37.4621,29.379,0
38.8776,43.4815,0
39.1241,37.2661,0
36.4906,27.1455,1
40.4306,33.3861,0
41.2306,33.3436,0
38.224,38.0648,0
37.2878,31.87,0
38.098,27.0916,0
37.468,29.358,0
38.9118,43.5343,0
38.4096,39.1631,0
38.1948,28.8733,0
40.6706,30.6081,0
35.086,28.3483,2
35.2741,28.275,2
39.9798,42.5696,0
36.9008,27.9958,2
37.1145,36.825,0
36.7731,29.103,0
38.712,26.55,1
37.5718,29.5003,0
36.5236,28.7816,2
36.4728,28.7155,2
36.5566,28.7228,2
38.7755,26.3603,1
36.4715,28.7568,2
37.8778,26.9156,1
37.9143,26.923,2
38.9036,43.4546,0
38.934,43.4906,0
38.6225,39.7483,0
38.4835,29.1753,0
37.8785,27.607,0
39.9321,39.1253,0
37.8215,27.1221,2
38.5766,31.4366,0
38.5658,31.4591,0
37.2798,37.4833,0
40.7918,41.5255,0
36.4515,27.1813,1
39.691,30.708,0
40.1796,29.1511,0
39.742,30.1661,0
40.2191,29.107,0
39.4381,27.999,0
37.0645,28.3868,0
40.2398,31.5513,0
40.326,27.0038,0
38.9091,43.3886,0
40.296,34.3323,0
41.09,43.7366,0
38.551,39.568,0
37.2646,37.3773,0
38.5991,31.6401,0
38.7751,38.1895,0
38.7743,38.1578,0
37.917,27.1723,2
38.7631,38.1401,0
38.7683,38.1845,0
38.7765,38.1931,0
37.688,28.9396,0
39.85,39.0346,0
37.0193,38.8801,0
38.434,38.7378,0
38.7968,38.1101,0
39.868,39.0398,0
38.7696,38.1278,0
38.7601,38.154,0
38.7606,38.1715,0
38.7576,38.155,0
38.7866,38.123,0
40.5553,36.4826,0
38.7683,38.1773,0
38.7631,38.1898,0
38.7765,38.1651,0
38.7661,38.18,0
38.7863,38.159,0
38.7941,38.156,0
37.864,29.2398,0
37.3245,36.861,0
41.3013,43.882,0
38.0283,27.1095,0
41.0796,43.6901,0
40.1745,27.3795,0
40.1735,27.4031,0
39.4046,27.901,0
36.9193,29.5828,0
36.1181,27.7401,2
39.3043,41.7476,0
37.8833,27.3715,0
37.8706,26.8598,1
37.0538,28.352,0
39.2603,40.6576,0
37.0368,28.3193,2
36.9181,29.3598,0
37.883,27.1445,2
41.1885,43.8133,0
38.1406,27.5838,0
40.7443,31.9298,0
39.0888,26.4406,2
38.0728,39.8786,0
38.8911,43.5416,0
38.5811,31.5995,0
38.585,31.611,0
38.7346,30.919,0
38.7511,30.9641,0
35.7798,31.3966,2
35.6303,31.3871,2
36.8231,26.8903,1
40.2251,34.1096,0
38.8331,31.3968,0
38.7991,30.4256,0
38.7681,38.1741,0
38.2825,38.8278,0
36.7538,42.7388,0
40.744,38.3736,0
39.9878,26.09,1
40.2513,26.2656,1
37.8991,27.1563,2
38.3505,39.0806,0
36.9101,29.1381,0
37.7545,26.1648,1
37.5573,29.4983,0
38.5946,28.0691,0
40.1615,27.4028,0
38.262,37.5201,0
38.862,26.4705,1
37.0928,28.4438,0
39.8983,42.6653,0
37.1946,28.6566,0
36.5373,27.209,1
40.3216,25.91,1
41.1045,43.709,0
41.1573,43.8091,0
40.3613,25.8771,1
39.1678,40.2168,0
38.6526,43.1521,0
38.47,30.5216,0
39.9918,38.7595,0
38.5411,44.5315,0
38.8375,31.3911,0
38.7266,30.9631,0
39.4065,26.0738,1
39.0066,32.8096,0
36.2933,26.9568,1
38.8326,31.3883,0
37.5743,29.5091,0
37.132,36.7991,0
39.7346,30.1915,0
38.8053,38.1568,0
39.023,43.564,0
38.9121,43.5095,0
36.8378,27.257,2
39.0133,26.1023,1
40.7691,41.471,0
40.3861,33.6231,0
38.9175,43.4848,0
38.1161,25.4796,1
39.547,28.0238,0
39.6561,30.0668,0
38.6986,34.6951,0
38.7563,38.1868,0
38.0853,32.6996,0
40.0116,28.8545,0
38.2665,38.8533,0
39.7755,30.1778,0
37.7766,26.9318,1
36.6161,42.6015,0
39.8485,33.0743,0
36.8988,27.4771,1
36.499,27.1398,1
38.614,30.358,0
40.7078,27.4988,2
37.8836,29.0398,0
37.879,29.244,0
40.1436,31.8006,0
37.5556,29.5086,0
37.8578,29.2671,0
38.7738,38.2028,0
38.5636,25.6116,2
38.7651,38.1511,0
41.1991,43.7715,0
36.4235,27.184,1
37.6903,26.1361,1
40.3536,25.7715,1
37.8641,26.8835,1
38.739,42.183,0
39.8008,41.8316,0
34.9745,25.2721,2
38.9033,43.5128,0
37.6625,26.0908,1
38.8216,25.666,1
38.8815,27.1901,0
41.1521,43.8271,0
41.158,43.8025,0
39.3711,39.1888,0
39.5133,38.115,0
38.8888,43.492,0
41.1738,43.7978,0
38.904,43.5035,0
39.9526,33.2271,0
38.9095,43.5106,0
38.8695,43.4701,0
37.656,26.009,1
37.604,25.885,1
40.2256,43.28,0
37.903,29.2931,0
39.811,33.014,0
37.6818,25.9796,1
38.9346,43.4403,0
38.9015,40.0073,0
37.6766,26.0256,1
39.3771,37.3123,0
37.6786,26.0246,1
38.9535,43.5311,0
38.9201,43.5031,0
38.1156,27.4255,0
39.1278,26.0125,2
38.91,43.5813,0
37.8311,27.171,2
38.8655,43.5195,0
38.9176,43.4775,0
37.8016,27.1135,2
36.9115,27.5955,2
40.6626,29.3511,0
38.8856,43.5268,0
38.0368,38.1848,0
37.5693,29.4915,0
37.6253,35.638,0
36.461,28.6906,2
40.4331,32.1463,0
40.5353,33.0223,0
39.8661,40.7843,0
38.873,29.1953,0
36.5406,27.1905,1
38.8983,43.5095,0
37.2533,37.0196,0
38.9091,43.4586,0
38.8943,43.5201,0
38.8913,43.489,0
38.9081,43.471,0
36.5686,27.1958,2
40.7765,36.2176,0
40.274,31.397,0
36.5173,27.1373,1
37.6,29.4881,0
39.5318,33.095,0
38.9371,43.4071,0
39.693,28.4025,0
38.9281,43.5425,0
39.7371,40.7673,0
38.4433,29.1068,0
36.6236,42.4515,0
38.4826,29.1343,0
38.8925,43.5095,0
38.0303,29.0421,0
39.9658,33.5083,0
38.8918,43.558,0
39.3258,44.228,0
37.6525,25.9865,1
38.6213,28.362,0
40.6898,34.0546,0
39.8941,42.5745,0
38.9003,43.817,0
40.1766,33.959,0
38.983,43.579,0
37.3281,37.1198,0
37.1546,37.0648,0
38.9081,43.4908,0
36.8531,34.6535,0
38.9213,43.7631,0
39.0881,25.8043,1
39.5685,43.7216,0
38.9245,43.5101,0
37.6276,25.9991,1
38.9146,43.4795,0
41.3345,43.936,0
38.8968,43.4626,0
40.7636,42.6503,0
38.9146,43.5836,0
39.9048,39.165,0
39.916,39.1381,0
39.9103,39.1665,0
38.908,43.5258,0
38.8925,43.515,0
38.6313,43.1748,0
38.8955,43.494,0
36.4825,28.7146,2
40.6848,30.3525,0
38.9123,43.6033,0
38.9148,43.5158,0
38.9013,43.5,0
37.4921,42.3755,0
38.9028,43.5103,0
39.4403,28.2175,0
38.893,43.5268,0
38.8993,43.4796,0
38.92,43.529,0
37.7456,26.0943,1
38.9018,43.4986,0
38.9123,43.5058,0
38.9026,43.4956,0
38.901,43.4913,0
38.9065,43.4855,0
37.864,26.84,1
39.1583,27.358,0
37.5895,26.7996,1
40.0428,28.8865,0
40.0333,28.8705,0
37.7111,26.064,1
41.1398,43.6586,0
38.4205,27.711,0
38.9791,26.07,1
37.9193,28.7136,0
38.9351,25.9921,1
37.7133,26.165,1
37.6356,26.0836,2
38.1428,42.498,0
39.9051,39.1473,0
39.9348,39.153,0
39.9296,39.1293,0
37.9143,33.0815,0
36.4935,27.6808,1
38.1688,34.1393,0
37.1361,28.5098,0
37.7021,26.042,1
39.9281,39.1341,0
39.9226,39.1365,0
37.2896,31.8706,0
37.8755,29.3831,0
38.8593,35.0906,0
38.7975,26.445,1
38.6885,43.196,0
37.4728,38.647,0
39.8013,41.8583,0
37.9031,26.8438,1
37.7311,27.6811,0
37.7563,26.0636,1
40.6218,42.5518,0
38.835,27.0878,0
37.4831,35.9946,0
38.6995,43.2213,0
37.8965,34.0111,0
39.9333,26.8435,0
41.114,34.1826,0
38.6943,43.4946,0
39.8736,39.0136,0
37.6871,26.0821,1
39.1055,29.0675,0
39.5231,28.8546,0
35.7958,28.1966,2
38.6735,31.6265,0
40.1616,40.7183,0
37.7213,26.2493,1
40.2238,32.3798,0
37.6785,26.1266,1
35.697,31.74,2
41.4183,43.8478,0
38.2341,38.8131,0
37.4113,30.4003,0
37.897,26.9651,2
40.4038,27.7456,2
37.3755,35.0291,0
41.403,42.1621,0
37.8793,29.3505,0
38.884,29.1898,0
37.7178,26.1511,1
39.5446,26.1898,0
38.5718,30.3675,0
38.5728,30.3778,0
39.995,34.3858,0
41.1278,43.6516,0
37.931,28.701,0
37.9498,28.7086,0
39.2596,25.9115,2
38.7341,43.4541,0
40.357,26.9181,0
39.0658,28.19,0
37.8953,32.0896,0
40.3848,26.9271,0
40.3663,26.9076,0
40.7656,27.4466,2
40.3773,26.8883,0
40.35,26.8833,0
39.1255,29.0575,0
39.0288,37.983,0
38.395,39.1995,0
40.8478,31.6708,0
40.8501,39.7218,0
39.8641,40.236,0
39.7555,40.7705,0
37.863,26.5665,1
39.1461,27.3881,0
39.2543,41.2681,0
37.7241,26.218,1
37.8578,28.5938,0
37.8821,26.5415,1
43.0215,42.141,0
36.9203,27.6741,2
37.508,29.2638,0
38.4961,26.037,2
37.4085,37.1016,0
37.3316,37.1266,0
41.0573,43.8206,0
41.1308,43.7146,0
39.7818,39.1925,0
37.1186,38.705,0
37.8816,35.2438,0
37.8903,27.0793,2
36.4551,28.689,2
40.4423,27.6951,2
37.8588,26.5266,1
37.6706,26.2983,2
40.0221,39.8975,0
37.7363,26.2353,1
39.8423,41.8245,0
38.9886,42.4246,0
37.7291,26.2228,1
40.5041,29.0971,0
38.353,38.9448,0
39.5636,27.9105,0
35.4821,25.9036,1
41.2285,43.8716,0
39.7956,30.1521,0
37.644,25.984,1
37.799,31.0593,0
39.5096,28.8291,0
36.978,29.2521,0
35.5641,26.8263,1
37.8095,26.3251,1
40.2686,24.1458,1
35.8078,30.8601,2
39.2701,29.2733,0
38.2636,38.8171,0
37.954,29.1561,0
36.513,31.3886,2
37.3035,31.8413,0
37.8621,26.5056,1
40.023,28.6065,0
38.9678,35.0315,0
38.46,29.1575,0
39.737,40.7138,0
37.8013,26.5628,1
37.8455,26.4916,1
37.8565,32.1141,0
36.4605,27.1726,1
41.1431,43.8025,0
37.6558,44.0886,0
40.2071,29.2823,0
38.7228,43.427,0
34.79,32.7456,2
38.7113,43.4733,0
40.5426,27.7238,2
39.7651,33.3555,0
39.7375,33.3365,0
39.8456,41.7951,0
36.5681,27.2068,1
36.565,27.153,2
38.3223,38.7741,0
39.3266,42.1131,0
41.1741,33.9,0
38.5858,43.1578,0
39.1455,41.1596,0
37.806,26.171,1
38.2431,40.9181,0
37.156,28.648,0
38.9531,26.9318,0
40.7343,31.4871,0
39.9436,41.8728,0
41.1251,43.7155,0
39.4333,28.2035,0
41.5505,33.6206,0
40.481,35.2876,0
38.4826,39.3455,0
37.0791,28.3515,0
36.9785,28.2221,0
39.8383,41.8305,0
37.7896,26.1166,1
37.9203,27.1361,2
40.0696,35.069,0
35.8995,26.8528,1
38.5631,44.2068,0
39.6186,42.7861,0
39.83,33.2573,0
38.8676,43.5236,0
38.6708,31.367,0
37.7126,26.2166,1
40.3225,41.5923,0
37.8306,32.0701,0
39.542,33.89,0
36.5443,27.1805,1
38.229,38.8193,0
37.8598,27.6383,0
37.8685,27.6296,0
37.8915,27.6145,0
37.8625,27.6558,0
40.1826,42.9983,0
40.183,43.0031,0
37.8791,29.2583,0
38.1405,34.955,0
39.93,44.1546,0
38.9018,43.5831,0
39.6131,43.8318,0
39.018,42.162,0
39.5908,28.8846,0
39.627,28.473,0
36.6211,27.1878,1
39.4425,31.526,0
39.6268,41.4033,0
38.8691,43.544,0
36.6088,33.3738,0
39.4373,33.9981,0
39.516,28.8573,0
37.7111,26.0203,1
38.1893,38.6858,0
40.4321,37.3123,0
37.668,26.0095,1
37.7161,26.0456,1
36.6341,29.5338,0
38.6786,39.5926,0
36.4521,35.7473,2
37.9143,29.285,0
36.3816,29.0995,2
37.6723,25.9743,1
37.918,29.242,0
37.8985,29.2721,0
37.7315,26.0931,1
37.933,29.279,0
39.4818,28.9785,0
40.0848,33.332,0
39.4206,27.7531,0
39.4641,25.9435,1
36.4828,41.2035,0
36.1598,27.7775,2
37.8451,26.9273,1
36.5055,27.0781,1
37.6905,26.0856,1
35.6308,26.9341,1
38.468,31.7835,0
37.9155,27.1468,2
37.9006,27.619,0
39.5496,27.8163,0
37.6583,26.0688,1
37.7066,26.129,1
38.9858,42.0391,0
37.7703,26.1561,1
38.8928,43.5591,0
38.8963,43.6491,0
36.9991,29.0831,0
38.2461,38.7991,0
40.1016,40.9661,0
40.0745,40.9685,0
40.098,40.9818,0
38.7231,27.9006,0
38.5651,43.1496,0
37.8836,29.4911,0
37.677,26.0321,1
37.891,29.4906,0
37.6723,26.0488,1
37.5683,26.0685,2
38.0211,32.3218,0
37.7596,25.9346,1
37.6956,26.1403,1
37.9163,30.6451,0
36.9873,29.0923,0
36.3111,28.5163,2
36.6256,28.6856,2
36.2635,28.4675,2
38.5603,43.1003,0
37.6301,26.1008,2
38.9428,42.0063,0
37.684,26.0878,1
39.2033,28.901,0
38.1805,28.9085,0
37.8186,26.0851,1
42.662,27.211,0
41.6425,27.6775,0
37.8326,26.063,1
40.8053,31.7228,0
37.7061,26.0268,1
38.7435,38.9518,0
38.7348,38.9418,0
37.6473,26.0751,1
37.643,25.9441,1
39.3578,33.4128,0
37.8578,26.0775,1
38.2301,38.8163,0
37.7796,26.8623,2
37.8768,26.3726,1
39.1441,40.0251,0
37.6981,26.1121,1
37.2778,37.005,0
37.6753,26.0321,1
37.6388,26.0493,1
37.6911,26.0751,1
38.107,32.731,0
41.1561,43.773,0
37.4273,26.9853,1
39.8301,41.3945,0
37.7108,26.0281,1
37.6928,26.037,1
37.717,26.059,1
