Enlem,Boylam,Cluster
36.3985,27.1648,1
39.0311,32.7963,0
38.6431,43.1238,0
36.5953,27.4793,1
37.8673,26.4006,2
37.6951,29.3766,2
40.6436,30.463,0
36.7056,42.3111,1
38.2453,38.8135,0
41.1618,43.7313,0
36.4743,27.1366,2
38.3698,39.1286,0
38.8728,28.1795,1
37.8013,26.5628,2
37.0561,35.7406,2
38.7651,38.1511,0
35.7683,27.4356,1
38.9233,41.5025,0
37.8291,27.6075,1
36.4503,29.5628,1
38.759,31.1656,2
35.6965,28.3045,2
39.5636,27.9105,2
39.5318,33.095,2
40.1666,40.9575,0
40.6051,36.7633,0
37.8816,35.2438,2
37.4803,30.4633,1
38.468,31.7835,2
39.2616,37.0805,0
38.9595,25.6295,1
36.9008,27.9958,2
36.5436,27.3111,1
37.9508,27.1543,2
37.8535,29.4888,1
41.1738,43.7978,2
40.984,32.6925,0
37.7315,29.2656,2
40.5008,27.0778,1
38.6608,31.6386,1
39.1678,40.2168,0
35.7711,25.833,1
39.596,34.3456,1
39.7418,40.7521,0
39.9021,33.2165,0
38.8461,27.7536,2
40.6491,30.4876,0
37.7936,27.5478,2
40.342,30.1663,1
36.811,30.3816,2
38.634,43.1113,0
35.2241,27.631,1
39.6348,30.045,1
38.4953,42.9451,0
36.5363,27.2115,1
37.6498,29.191,1
39.4381,27.999,2
37.0593,39.3413,0
37.7863,29.6853,2
37.2168,36.9701,1
37.883,26.9645,1
37.6126,26.7858,1
38.1161,25.4796,2
38.07,27.2453,1
38.9881,43.6225,0
36.5903,27.2155,1
38.9616,30.1031,0
36.5531,27.2763,1
41.1413,43.7985,0
41.3521,41.4063,0
35.5745,28.7891,1
36.0078,30.6821,1
37.3363,36.2425,1
40.481,35.2876,2
41.1746,43.8071,0
40.6538,30.4035,1
38.6708,31.367,2
38.3931,29.9446,1
36.0325,30.3428,2
38.315,44.7818,1
37.8961,27.6413,1
39.5021,26.2738,1
37.4701,30.4453,2
40.834,28.0445,0
37.874,26.9868,1
35.341,25.227,1
39.776,41.8706,0
41.2018,43.8438,2
38.9256,26.6963,1
38.4943,29.1643,0
40.1436,31.8006,2
39.6531,28.5296,0
41.1075,43.6045,0
37.3888,35.0523,0
38.5946,28.0691,2
37.8606,29.676,1
37.9163,27.1721,1
36.9456,27.7538,1
35.2183,26.3025,1
36.534,27.3026,1
40.4158,34.9368,1
36.4223,27.05,1
37.8066,29.6433,1
37.8815,27.7008,1
40.3773,26.8883,2
36.517,27.2223,1
38.6505,43.1916,0
36.5243,27.156,1
37.8008,26.9326,2
35.3568,27.6625,2
38.47,30.5216,2
38.665,43.1453,0
38.574,43.1626,0
35.7115,26.5833,1
36.5053,27.1305,1
36.1301,29.8643,1
38.9033,43.5128,2
37.0678,27.7078,1
38.0638,32.7456,2
38.8911,43.5416,2
41.1895,43.8261,0
39.0281,27.8631,2
38.2626,38.8156,0
36.9996,30.3281,1
36.9906,29.671,2
41.1653,43.7158,0
38.2565,38.6321,0
35.1,26.776,2
37.906,26.9143,1
38.5181,39.0985,0
35.1888,25.4581,1
38.6278,43.2211,0
36.6336,27.5623,1
36.6085,27.347,1
40.4161,35.01,1
40.0125,27.3943,0
37.897,26.9651,2
38.831,31.5338,1
37.4415,30.375,2
38.0075,26.8026,2
38.437,39.243,0
39.936,35.4988,1
40.6898,34.0546,2
39.8091,41.826,0
37.807,29.625,1
36.9738,27.7575,1
38.1805,28.9085,2
39.1258,36.0306,0
39.8431,41.8125,0
38.4811,29.144,2
40.7656,27.4466,2
39.1055,29.0675,2
36.9203,27.6741,2
37.891,29.4906,2
37.5953,36.6941,0
37.903,27.1458,1
40.5805,42.1895,0
40.7965,31.3413,2
34.956,33.079,0
37.1203,28.503,0
40.8288,39.2316,0
37.94,27.1238,1
37.8893,26.9831,2
37.903,29.1628,2
38.0021,38.122,2
38.2835,28.2706,2
36.5981,27.2131,0
38.5555,39.5455,0
37.9971,27.1593,1
37.5678,29.4828,2
39.9285,39.5475,0
37.8818,26.9633,2
38.663,38.693,0
40.3538,33.4388,1
36.5473,27.0751,2
37.75,25.927,1
39.2646,25.8886,2
39.0965,27.8006,1
39.5146,27.1073,1
36.6115,27.3258,1
36.5765,27.2973,1
36.7936,30.3936,0
39.0913,37.3378,0
40.1313,31.7801,0
35.1756,25.5561,1
37.274,37.4805,1
37.8226,32.0793,2
39.1665,27.4871,1
36.4911,28.6853,2
39.2983,26.0453,1
40.342,25.8886,1
39.9333,26.8435,2
38.6286,39.4653,0
38.654,31.4826,1
39.3393,33.1853,2
39.629,42.658,0
38.6616,43.1953,1
38.6176,31.6535,1
39.7375,33.3365,2
35.3388,27.4995,0
37.9143,29.285,2
39.547,28.0238,2
40.098,40.9818,0
38.751,30.8585,0
38.2381,38.8016,0
38.265,38.829,0
41.1596,43.8371,0
36.5288,27.2073,1
36.563,27.1836,1
39.5513,26.111,0
40.2118,27.0661,1
38.879,43.518,0
36.5875,27.398,1
37.5518,29.8006,2
39.877,41.4145,0
37.0393,28.1373,1
38.9438,43.5153,0
38.2163,28.7978,1
39.0288,37.983,2
36.4875,27.1733,1
37.8715,26.4505,1
36.5011,27.1855,1
38.6378,43.153,0
36.707,33.7845,2
37.0481,28.3643,2
35.655,31.2075,1
38.9526,26.0216,1
37.8785,27.607,2
37.509,30.5031,1
40.1826,42.9983,2
37.8436,32.0446,0
39.884,41.8536,0
39.1178,39.0151,0
37.7418,26.1735,1
36.5158,27.2098,1
38.8331,31.3968,2
37.8096,32.0773,0
38.2596,38.791,0
40.3216,25.91,2
37.8706,26.8598,2
37.8546,30.6641,2
39.7625,26.8508,2
41.1561,43.773,0
39.1091,27.938,2
36.5466,27.2808,1
37.1616,30.6843,2
39.807,41.422,1
37.88,27.6275,2
36.6215,27.2643,1
36.9873,29.0923,2
36.717,23.7993,2
38.5573,39.5005,0
37.4386,30.3778,2
38.5898,31.686,2
39.7541,41.2881,0
36.55,27.2385,1
36.5523,27.3806,1
39.9671,37.5433,0
38.6383,30.8795,1
38.7178,43.112,1
39.5133,38.115,2
39.3031,34.2168,1
34.9788,26.0543,2
40.2071,29.2823,2
36.5948,27.3146,1
36.514,27.2818,1
39.1366,29.4588,0
38.8566,37.8336,0
38.4108,26.8303,2
37.9276,27.1326,2
39.6995,28.4171,0
41.1755,43.827,1
36.9465,27.3416,1
38.2778,38.729,0
38.7628,43.5055,2
37.0555,27.6655,1
36.5375,28.387,2
38.3813,27.685,1
37.3501,28.104,1
40.023,28.6065,2
36.9995,27.8785,2
40.326,27.0038,2
36.4691,27.6891,1
37.0491,28.3551,0
38.8925,43.515,2
40.4565,42.6681,0
38.0433,43.0041,0
39.0363,43.8545,0
37.8686,26.9115,1
37.8588,26.5266,2
36.451,27.189,1
39.9236,39.152,0
36.426,27.1578,1
38.9373,26.051,2
39.7006,28.4058,1
37.6631,29.3563,1
35.4988,26.3786,1
36.4628,27.07,2
38.6981,34.194,1
40.4331,29.0523,2
37.9946,38.166,1
37.7255,32.0083,2
35.314,26.9813,1
36.6401,25.854,1
39.1221,34.2483,0
38.2505,38.787,1
37.7398,26.1681,2
37.9193,26.9291,2
37.2173,29.0656,1
36.519,27.2183,1
39.742,30.1661,2
38.9351,25.9921,2
37.7021,26.042,2
37.8511,26.91,2
38.9933,35.0116,0
38.4331,39.2273,1
35.196,27.775,1
39.256,27.6695,2
38.3033,35.7806,0
38.3903,44.5105,2
41.1308,43.7146,2
37.9265,26.9383,1
38.7256,43.599,0
37.3666,35.048,0
40.1863,31.7235,2
36.3076,36.4793,0
37.7133,26.165,2
37.9003,27.1628,1
38.2423,38.8025,0
35.7523,31.3811,2
38.065,35.1321,1
36.5291,27.301,1
36.6095,27.2441,1
40.2191,29.107,2
36.4935,27.6808,2
42.9953,27.6695,1
37.1673,37.4688,0
39.4353,28.2231,2
36.3306,29.3291,1
36.4735,27.1013,1
39.4618,33.0725,0
39.2738,41.0206,2
40.3608,42.2296,1
37.6103,29.2011,1
39.0435,25.9306,2
38.4905,26.688,2
35.3163,26.144,1
40.2203,36.5206,0
38.1333,38.7,1
40.5976,40.894,0
37.6333,27.1448,2
36.4886,27.2295,1
36.6311,27.8918,2
39.8265,41.4908,0
38.4531,33.8816,2
36.384,27.0728,1
40.874,31.6901,1
39.7801,41.8648,0
39.1441,40.0251,2
36.5178,27.1366,1
39.5346,26.2136,1
37.997,38.1771,1
37.4546,30.4105,1
39.061,41.7546,2
37.9283,27.1301,1
35.3195,25.2703,1
35.1738,23.8175,2
37.445,38.0436,0
37.1705,27.8206,2
38.9891,30.2123,2
35.0788,27.4801,1
36.4783,27.1845,1
37.879,32.1156,0
38.2031,38.6008,0
37.9685,27.6231,1
36.2788,27.0415,1
40.7591,31.6505,0
40.1803,29.1533,0
40.3346,27.543,0
40.0675,44.3281,0
39.6271,38.6255,0
40.4338,35.7233,0
37.6491,26.031,2
41.1585,43.6628,0
34.3718,26.8001,1
40.3321,39.6468,0
36.682,27.5318,1
37.909,26.533,0
37.9575,27.0973,1
37.4048,34.4105,1
38.3846,33.9281,1
38.9003,43.817,0
37.8016,27.1135,2
36.8231,26.8903,2
38.0635,42.822,0
38.4896,44.3448,1
38.6593,43.186,0
38.8355,27.614,1
36.4808,27.1541,1
41.1885,43.8133,2
36.778,27.3113,1
36.4728,27.0976,1
39.1203,29.0465,0
39.706,26.062,1
40.3743,42.2466,1
40.4981,37.0621,0
40.6083,27.5238,2
38.3306,39.2205,0
37.8285,29.233,0
40.8885,31.939,0
35.564,27.079,1
36.2558,31.3445,1
40.2463,38.8406,1
36.4858,27.2113,1
39.6131,43.8318,2
38.8585,41.9486,0
37.8808,30.5746,1
35.9121,27.105,1
40.607,35.3565,2
38.9323,26.0261,2
36.8701,28.9561,1
39.823,41.8146,1
39.34,38.2943,0
37.8965,26.7103,1
39.8318,29.3043,1
36.5933,27.3158,1
38.5903,39.3625,0
34.7105,26.954,0
39.8018,41.8543,0
34.8161,31.6455,1
37.4438,30.389,1
38.083,38.3493,0
42.3361,46.13,0
39.086,27.5728,1
39.087,28.9971,1
36.5248,27.5375,1
35.484,24.109,0
40.8005,31.0756,1
36.4928,27.105,1
35.7028,29.119,2
39.9088,40.0466,0
38.2626,38.7871,0
38.9808,42.0811,0
37.1826,37.4686,0
37.4513,30.3841,0
41.1381,43.8271,0
37.4415,35.9316,1
36.5158,27.2463,1
39.323,33.3708,0
35.169,25.255,1
39.2033,28.901,2
39.5496,27.8163,2
37.2706,31.1683,1
39.7365,43.9261,0
35.9063,31.4835,1
36.4638,27.156,1
41.163,41.8498,0
36.3783,27.178,1
38.395,39.1995,2
36.6318,27.3085,1
39.7706,29.4943,1
39.8481,41.9298,0
39.756,30.1798,2
36.6095,27.2706,2
37.1911,31.9393,2
35.2475,25.7591,1
36.9415,28.9073,1
35.09,26.168,1
38.4791,29.1395,1
40.4303,39.5658,1
38.1276,38.7021,1
38.9308,41.9893,0
36.5231,27.2066,1
37.2553,36.434,0
41.2113,43.926,0
36.5811,27.3098,1
36.517,27.1765,1
41.23,41.5993,0
36.4816,27.1615,1
40.4075,39.3175,0
37.8426,26.9461,1
40.4748,34.2145,2
36.04,29.0715,2
37.925,37.9906,0
37.8423,32.1025,2
39.703,28.4026,1
41.702,32.5448,1
35.691,26.285,1
35.3968,36.479,0
39.0506,27.8493,1
39.8191,41.8303,0
35.987,27.5081,2
36.558,42.3058,1
37.8841,26.8856,1
40.0961,40.9451,1
41.1415,43.7926,0
37.9426,34.723,1
35.226,25.299,1
40.0213,33.1238,0
37.6786,26.0246,2
36.4945,27.0963,1
36.946,27.7093,2
36.4455,27.1156,1
37.4585,27.6341,1
38.4788,39.2408,0
39.963,40.5868,0
37.0071,28.1433,1
40.624,36.7538,0
40.1933,31.8693,1
37.8768,26.3726,2
37.8131,32.1216,0
36.499,28.7591,0
38.9536,26.0755,1
39.9348,39.153,2
37.8965,34.0111,2
41.2008,43.8628,0
37.1788,39.2196,2
36.5111,27.2261,1
37.6183,26.0556,2
37.8668,32.0921,0
36.5131,27.1301,1
37.5525,30.5791,0
38.124,38.5565,1
39.1213,37.3135,0
36.5326,27.1618,1
37.8516,27.0191,1
39.5691,41.4481,0
37.6956,26.1403,2
37.698,26.0275,1
36.3911,28.1755,1
37.9313,27.1818,1
36.3746,28.7505,1
39.3353,33.3536,0
38.3841,44.3085,0
37.8568,32.0931,2
38.4803,43.9626,0
40.0918,43.2368,0
37.4676,30.4108,0
40.5483,36.6118,0
36.5813,27.2806,1
36.9838,27.3568,1
40.9688,28.7978,1
36.5486,27.103,1
39.8535,41.8196,0
36.7891,27.6025,1
38.3343,38.7441,0
38.8445,27.1533,1
37.1393,28.4988,2
35.0683,25.729,1
38.4626,26.376,1
38.3293,38.7506,1
37.175,36.3628,1
40.2568,33.3711,2
37.842,26.977,2
39.088,28.3336,0
37.4443,30.3843,1
41.1705,43.8853,0
37.93,32.143,0
41.4128,25.7003,1
38.4016,29.9633,1
38.3901,33.1875,2
38.7705,31.3043,1
38.9328,43.4975,0
37.0663,31.9418,1
39.9621,37.5601,0
39.231,40.0088,1
36.5393,27.1671,1
38.7743,38.1578,0
39.722,27.574,2
40.8015,31.057,1
37.6813,29.1453,1
36.8228,27.3005,1
37.8598,27.6383,2
38.4585,29.1726,0
38.9428,42.0063,0
37.4353,30.3866,1
37.7316,29.118,1
37.7456,26.0943,2
35.0398,28.596,1
37.0618,28.4391,2
39.9308,39.682,0
40.423,27.0161,1
40.6915,29.1173,0
38.2683,38.8085,0
37.3018,28.261,0
37.8176,29.6351,1
40.1175,41.0601,0
39.775,39.0725,0
39.9301,43.284,0
36.5615,27.2325,1
38.624,31.0691,2
37.0585,28.3725,0
39.829,39.0393,0
37.1546,37.0648,2
36.4958,27.1915,1
36.499,27.1398,2
37.3231,37.1993,1
38.9426,25.5331,2
36.596,28.474,1
38.4718,39.009,1
39.3071,27.9081,1
38.46,29.1308,1
36.085,27.7945,2
40.357,26.9181,2
38.596,31.6333,1
36.379,27.119,1
37.8478,32.093,2
35.5586,25.905,1
37.668,26.0095,2
36.5661,29.6151,1
41.1131,43.7136,0
36.5855,27.3545,1
38.4803,39.2878,0
39.4763,26.3765,1
36.5645,27.2876,1
36.5925,27.305,1
37.9555,28.7875,0
34.722,32.125,0
38.965,42.0118,0
36.2468,35.8516,0
40.0913,35.5551,1
37.1033,30.0776,2
38.127,34.6783,0
39.8276,34.0146,0
38.2391,38.7846,0
37.8918,35.1591,0
37.6875,26.0673,1
36.588,27.2635,1
37.8791,26.9251,1
39.8815,28.8463,0
40.711,23.985,1
35.4953,25.4536,1
36.4713,27.2548,1
37.8498,26.9556,1
37.688,28.9396,2
38.9586,42.0291,0
39.9048,39.165,0
38.4945,39.2326,1
39.8871,39.6441,1
37.6591,26.9563,1
37.1618,35.857,0
38.2758,38.83,0
39.7325,30.1708,0
36.099,31.4998,0
40.3653,34.9376,1
36.154,27.0501,2
37.4633,27.66,1
39.4685,33.9873,1
39.0911,27.5271,1
36.5585,27.1943,1
36.576,27.224,1
39.964,38.534,0
37.6775,25.9728,0
35.1248,27.5631,1
36.0955,28.8053,2
39.4856,28.1893,1
37.7241,26.218,2
36.507,27.1525,1
37.2911,36.9661,0
39.4601,36.7105,1
37.7336,26.112,1
38.6546,26.4723,1
38.2048,30.9011,2
37.1158,28.3311,2
38.6481,43.1635,0
39.012,26.1921,1
39.9545,28.779,1
36.3663,27.0753,1
39.01,30.1416,1
39.9935,41.7228,0
39.889,28.7366,0
36.6875,36.2776,2
36.2268,26.9515,1
38.2368,38.7763,0
37.692,26.0883,2
37.4436,38.4911,1
37.4478,30.3816,1
36.2933,26.9568,2
38.784,32.9503,0
36.8953,27.6746,1
37.8621,26.982,1
41.1428,34.1805,2
37.1035,28.7146,1
39.5783,33.5728,1
37.9081,27.2111,0
37.0645,28.3868,2
38.6991,39.9158,0
35.9556,29.5486,2
40.4886,34.2583,2
37.8408,32.1056,2
37.9163,30.6451,2
39.5096,28.8291,2
37.4623,30.3281,2
36.5591,27.3265,1
39.2633,39.838,0
37.737,26.0441,2
37.5528,44.7318,0
36.1181,27.7401,2
36.5501,27.1793,1
37.9503,27.2295,0
37.3731,35.0458,0
40.5041,29.0971,2
36.3816,29.0995,2
39.1346,36.0165,0
38.5951,39.6206,0
36.5193,27.204,1
37.099,28.208,1
38.5806,30.369,1
41.9638,33.681,0
37.7871,32.1996,1
39.4198,31.5408,1
39.9833,28.9408,0
36.4195,27.2113,1
38.2903,38.7248,1
37.7326,25.9885,2
38.6843,30.7643,1
36.5928,28.564,2
37.0791,28.3515,2
39.9938,28.6223,2
36.5268,27.2396,1
37.3145,31.9075,2
37.6583,36.4281,2
40.1503,31.762,0
36.5885,29.4448,1
38.5565,29.1971,1
38.3725,38.677,0
38.1656,38.6808,0
37.8408,26.435,1
37.8725,32.1198,2
37.8276,26.9893,1
36.4718,27.1025,2
38.1288,28.9803,2
36.559,27.2465,1
37.61,29.1978,1
38.7661,38.18,2
36.412,27.5985,1
40.258,41.4376,0
38.2798,38.9476,1
36.301,27.0268,1
40.0153,41.4316,1
38.146,38.5601,0
35.8446,29.7798,1
35.9411,29.6901,1
40.1856,27.2386,2
36.5575,30.6315,2
37.164,28.645,1
36.5213,27.1833,1
39.113,27.8748,2
38.5843,31.5938,1
36.6966,27.4018,1
40.781,28.0598,1
38.296,38.9913,0
40.565,27.4423,1
38.9013,43.5,0
36.5606,27.1373,1
35.4,26.9921,1
36.4491,27.136,1
40.96,36.6906,0
37.8046,33.0056,1
39.1056,33.2551,0
36.461,28.6906,2
36.5306,27.8465,1
41.1836,43.7946,0
40.5976,35.3401,2
36.4926,27.1701,1
37.1108,28.4611,1
37.8801,27.6073,2
37.5351,30.5406,1
41.942,33.6528,0
38.9015,40.0073,0
41.1016,43.7898,0
40.3536,25.7715,2
39.102,33.4595,0
37.9203,27.1361,2
39.9878,39.5671,0
38.9871,25.8148,1
36.6021,27.3311,1
37.0368,28.3193,2
39.0925,36.048,1
37.0606,28.0305,1
36.5146,27.9953,2
40.8076,31.6035,0
36.6868,27.4761,1
38.2631,38.7873,1
40.8625,39.7356,1
37.94,27.5595,2
36.4606,27.1621,1
36.527,27.1868,1
39.2361,27.7461,2
39.5656,28.7778,1
40.5153,35.8781,2
38.3663,38.6606,1
36.4603,27.1085,1
37.8185,29.2301,1
37.1186,38.705,2
41.1363,34.1746,0
36.8436,30.335,1
38.6493,30.922,1
37.4548,30.4193,1
37.6276,25.9991,2
39.3673,40.769,0
38.2443,38.827,0
37.8306,26.9986,2
39.093,29.0295,0
41.4191,28.193,2
39.0288,41.8873,1
39.6553,40.4963,1
40.6081,35.3578,0
39.4156,38.2226,0
37.8766,27.1496,1
38.518,29.1455,1
37.8036,26.9353,1
38.975,42.015,0
37.1873,28.3018,2
37.4641,34.9183,1
37.613,26.8998,1
37.6051,26.8316,0
37.7808,26.19,2
38.2946,30.2828,1
40.1933,28.8913,0
38.262,38.8023,0
38.3016,38.8355,0
37.367,36.1103,0
40.4403,29.4826,0
38.4216,39.2265,0
35.9306,26.436,1
36.4993,27.1821,1
36.5551,27.2275,1
36.898,27.5406,1
39.694,28.4118,0
39.4648,33.0788,0
36.2021,28.8381,2
36.5038,27.189,1
35.626,25.999,1
41.4005,34.9835,0
36.315,28.403,1
37.855,29.5155,1
38.0303,29.0421,2
36.2441,28.9226,0
36.0658,28.1105,1
37.9335,27.1183,1
39.0146,27.955,1
39.985,33.163,1
38.6821,27.4821,1
38.1115,28.5391,2
39.0941,37.4208,2
36.4538,27.1883,1
34.8288,26.5825,1
40.6626,29.3511,2
39.1393,37.3488,1
34.793,26.568,1
39.8161,41.8485,0
40.9771,24.5411,1
38.4625,31.8533,1
37.8885,27.0758,2
37.8611,32.1028,2
39.5416,28.9675,1
40.17,31.705,1
37.6743,27.1586,2
35.3871,25.3501,1
37.926,27.0986,1
36.4771,27.181,1
37.5475,30.0286,1
37.8345,26.8718,1
38.0163,43.0283,0
40.2921,34.554,0
38.9535,43.5311,0
37.8425,32.099,2
37.7905,29.6196,1
37.994,27.1111,1
38.6791,43.1348,0
41.015,43.779,0
38.2588,38.771,0
39.4818,28.9785,2
40.2686,24.1458,2
37.3746,26.8836,0
37.0343,36.99,0
39.2661,27.8503,1
40.6976,27.3825,1
39.815,41.7991,0
41.0268,43.7615,0
36.8501,38.9285,2
38.4548,40.1686,0
40.0221,39.8975,2
36.454,27.1358,1
37.9018,27.1741,1
41.1541,36.9076,0
38.9395,26.0788,2
41.3088,43.8985,0
38.1881,38.5963,0
36.5015,27.274,1
37.1076,38.699,0
36.5775,27.2135,1
38.7266,30.9631,2
40.2826,29.105,1
36.6623,28.4095,0
39.1895,27.774,1
39.2951,33.3036,0
38.9043,43.5193,0
37.6896,26.0455,1
34.6303,31.6395,0
39.6568,37.3516,0
38.434,38.7378,0
37.2495,35.9318,0
42.662,27.211,2
37.8781,26.9026,0
37.9038,34.0501,2
38.972,27.8731,2
37.855,27.1486,1
37.0518,28.2913,1
36.5481,27.1731,1
38.5588,26.0211,1
36.613,29.7585,0
38.0478,31.1936,1
36.4696,27.153,1
36.6256,28.6856,2
38.5808,39.609,1
36.6083,27.2835,1
38.5991,30.358,1
38.1056,28.9791,2
36.4291,38.7761,0
40.746,31.4755,2
35.6286,28.2758,2
41.0568,43.7305,0
39.8125,26.16,1
36.527,27.177,1
39.8698,28.8733,2
36.8518,28.002,1
38.8716,28.1741,1
39.0975,37.3503,0
41.3825,33.6663,0
38.5411,44.5315,2
39.1255,29.0575,2
37.9383,27.1083,1
39.8686,43.1248,0
37.864,26.84,2
38.2861,38.754,0
39.3433,40.9013,0
38.551,39.568,2
38.8663,28.1868,1
35.853,27.0803,1
37.138,37.208,0
38.1915,28.8383,0
39.01,27.8968,0
36.5573,27.2988,1
38.7991,30.4256,2
37.4543,30.3993,1
36.354,27.068,1
38.4205,27.711,2
39.6168,39.7103,0
37.9508,27.0581,1
37.5508,38.7951,2
36.4898,27.1753,1
40.5833,42.1591,0
37.8648,29.526,1
40.7443,31.9298,2
38.2851,38.765,0
38.7945,27.7523,1
37.0265,27.7613,1
38.616,43.1386,0
37.852,26.522,1
39.8278,41.8266,0
41.1875,43.8555,2
38.7563,38.1868,0
37.7378,27.0031,1
39.0795,27.5316,1
39.5431,33.1586,2
36.5648,27.2643,1
37.0528,28.3873,2
37.4746,30.4366,1
35.086,28.3483,2
39.8301,41.3945,2
36.5618,27.1966,1
37.7321,26.068,1
39.0016,25.8813,1
36.5335,27.2635,1
36.5763,28.0843,2
36.0048,28.5205,2
35.8865,31.5765,2
37.4561,27.6598,1
39.208,29.171,2
36.4971,27.1685,1
37.8215,27.0403,1
36.8548,28.0016,1
40.6515,42.5351,2
37.6743,26.0736,1
42.6,27.101,1
37.9378,27.118,1
41.328,43.9421,0
39.4715,31.545,0
36.579,27.3155,1
40.5218,35.4571,1
37.4921,42.3755,0
38.2941,38.906,1
37.7213,26.2493,2
39.6973,30.2106,0
40.7753,27.5446,2
39.7885,41.8421,0
40.1508,31.7871,2
41.31,43.8945,0
37.8178,26.7983,1
37.5693,26.8035,1
38.5843,39.6148,2
36.1265,27.2896,1
37.4491,30.4243,1
35.2521,33.0988,1
37.8585,32.0921,0
39.9226,39.1365,2
38.2638,42.4705,0
38.8963,43.6491,2
38.4433,29.1068,2
38.4596,34.0895,0
38.7261,27.8131,0
37.2773,42.1796,0
37.8425,29.2643,1
36.583,27.235,1
37.8915,27.6145,2
39.4443,27.9321,2
35.2636,27.624,1
38.9323,26.0296,1
37.843,26.9395,1
38.9395,28.9751,2
40.7396,27.6183,2
39.765,40.4973,1
36.4605,27.1726,2
40.1566,31.9165,1
36.1471,27.2803,1
36.847,26.6283,1
38.2536,38.7588,0
38.9693,42.0056,0
37.604,25.885,2
37.7155,25.8901,1
37.8606,29.2931,1
37.1718,35.9081,1
40.1126,40.4906,0
37.6911,26.0751,2
40.1825,40.5426,0
42.9551,27.6396,0
36.5511,27.2011,1
39.3101,33.995,0
37.6723,27.1835,1
40.1046,24.3963,0
39.8871,40.0548,0
39.8121,41.8371,0
36.1448,27.6761,2
39.737,34.7248,0
38.5231,29.1685,2
36.4373,28.5026,1
37.9448,27.1078,1
38.564,28.4338,1
39.3,40.4628,0
36.2998,27.0721,1
36.557,27.2146,1
36.5396,27.2153,1
39.0656,27.565,0
38.478,31.8073,1
38.844,31.5233,0
40.3068,30.7253,0
38.903,43.5131,2
38.7631,38.1401,2
40.3881,34.8205,0
37.88,26.4111,1
39.5396,26.169,2
37.949,27.0951,0
39.8618,28.8466,0
37.8408,29.6945,1
38.5403,44.6463,0
40.0331,27.8536,1
39.6676,41.7335,0
39.8773,28.8146,0
38.4585,29.1268,0
36.5026,27.2068,1
38.7735,26.5293,0
39.0781,27.557,1
38.4095,39.2448,1
38.9245,43.5101,0
37.8335,32.1051,2
39.3103,29.0183,1
38.0368,38.1848,2
37.876,26.7505,1
36.5478,27.2831,2
36.8373,26.8906,1
37.8286,27.131,2
38.2506,38.821,0
35.217,25.21,2
37.6778,26.957,1
35.86,31.411,1
36.5641,27.297,1
38.6213,28.362,2
39.0578,37.3283,0
37.8685,32.0496,0
35.9648,31.569,1
36.4846,27.181,1
40.404,35.0026,1
39.8498,39.0265,0
38.2518,38.8101,0
38.28,38.7778,0
37.7116,25.8941,0
36.4905,27.1296,1
37.12,27.259,1
36.5421,38.6838,0
36.9976,28.1846,1
37.853,29.243,2
40.6376,36.1263,0
36.9331,29.3486,2
39.5428,25.998,1
38.6706,33.8176,2
36.3633,27.4215,2
37.8688,32.0933,2
36.4906,27.1455,2
36.7186,42.3408,1
37.6933,29.222,1
38.3583,38.7778,1
39.099,30.091,0
35.6943,29.3243,1
38.9923,27.8558,1
36.8425,29.2368,1
35.6303,31.3871,2
37.9845,35.6263,0
36.6051,27.2241,1
35.427,25.377,1
38.9408,42.0356,0
36.9303,28.747,2
38.7765,38.1651,0
40.8116,31.4573,0
38.8278,40.3098,0
40.2706,43.0271,0
39.0983,28.1825,1
38.5856,31.6441,1
36.0748,31.397,1
42.526,43.5736,0
39.8153,41.8036,0
37.0805,37.0845,0
37.643,25.9441,2
38.2765,38.8438,2
41.1485,44.0145,0
38.7866,38.123,0
41.3035,43.756,0
40.0665,35.2428,2
37.8665,26.9041,2
39.925,40.7706,0
37.0746,28.8475,2
37.863,26.5665,2
35.1555,27.51,1
36.5253,27.1665,1
36.938,27.653,2
41.1943,41.3213,0
36.5535,27.1936,1
37.8543,29.2441,2
38.332,30.94,0
37.4823,30.4145,1
36.5138,27.1608,1
36.5153,27.028,2
38.7838,31.3123,1
38.3445,38.188,0
37.0301,36.4118,0
37.8708,26.419,2
39.3895,26.1365,1
41.3475,43.7073,0
38.2598,38.792,0
37.0193,38.8801,2
37.0368,28.1855,0
40.9545,33.5788,1
38.908,43.4721,0
39.0888,26.4406,2
36.9128,27.4241,1
38.229,38.8193,2
38.3755,39.1301,0
37.0986,38.7531,2
35.3653,26.5295,0
39.9658,33.5083,2
38.6398,44.1506,2
40.1585,38.2546,0
38.92,43.529,0
38.8685,43.6221,0
40.225,31.8651,2
40.2541,33.5378,2
40.8033,31.725,0
38.0521,42.6415,0
36.9341,27.678,2
39.4506,28.1951,2
39.3553,37.8978,0
39.7956,30.1521,2
37.9358,28.759,1
37.0458,31.888,0
36.3933,27.0553,1
40.6995,27.508,1
38.491,30.6963,1
39.434,38.59,0
38.1405,34.955,2
37.8956,26.9708,1
38.9213,43.7631,2
40.7031,29.8585,1
39.3446,37.9053,0
37.801,29.6311,1
37.8615,32.0981,0
37.508,29.2638,2
38.3546,43.1603,0
36.4791,27.1536,1
39.839,40.2075,0
39.9051,39.1473,0
36.9273,28.023,1
36.465,27.1863,1
38.9091,43.3886,0
